Id,Username,Full Name,Phone,Robot,Stores,Another Stores,Address,Postcode,City,Upload Proof,Proof Date,Client Type,IBAN,BIC,Robot Serial No,Status
"154","titus266@orange.fr","Victor De miranda","0687393065","Robot P500 Led","ASTARAC PISCINES","","","","","https://www.summerbwt.fr/upload/op3/FACTURE_24FC0004819.pdf","2024-06-06 13:59:58","Particulier","FR7618715002000423056315126","CEPAFRPP","2211000565","Pending"
"155","titus266@orange.fr","Victor De miranda","0687393065","Robot P500 Led","ASTARAC PISCINES","","","","","https://www.summerbwt.fr/upload/op3/FACTURE_24FC00048111.pdf","2024-06-06 14:02:08","Particulier","FR7618715002000423056315126","CEPAFRPP","2211000565","Pending"
"156","juliebellier1@gmail.com","Julie Bellier","0661084209","Robot P500 Led","PISCINE DU PAYS D`AUGE","","","","","https://www.summerbwt.fr/upload/op3/ticket_caisse_temp1.pdf","2024-06-06 17:00:34","Particulier","FR7640618803930004073111483","BOUSFRPP","AQ21XXXXXBX","Pending"
"158","juliebellier1@gmail.com","Julie Bellier","0661084209","Robot P500 Led","PISCINE DU PAYS D`AUGE","","","","","https://www.summerbwt.fr/upload/op3/ticket_caisse_temp3.pdf","2024-06-07 11:51:44","Particulier","FR7640618803930004073111483","BOUSFRPP","2211001079","Pending"
"160","escande.micheline@gmail.com","Micheline Escande","0642141644","Robot P500 Led","PISCINE DU PAYS D`AUGE","","","","","https://www.summerbwt.fr/upload/op3/scan_20240613_1016011.pdf","2024-06-13 12:16:54","Particulier","FR7630003005290005040498850","SOGEFRPP","2301003715","Pending"
"161","maitrebrigitte3@gmail.com","brigitte aragou","0762260727","Robot P500 Led","P2RE","","","","","https://www.summerbwt.fr/upload/op3/facture_robot3.pdf","2024-06-13 15:55:06","Particulier","FR7613135000800463040149429","CEPAFRPP","125305507","Pending"
"12","marcmmm@signorel.com","Marc SIGNOREL","0612199001","Robot P450","aqua system","","","","","https://www.summerbwt.fr/upload/op3/marc_ID11.jpeg","2024-04-19 15:04:06","Particulier","FR7612548029981234567890161","AZEAZEEE","007","Pending"
"20","marc22av@signorel.com","Marc SIGNOREL","0612199001","Robot P450","Abyss piscine","","","","","https://www.summerbwt.fr/upload/op3/marc_ID13.jpeg","2024-04-22 09:40:32","Particulier","FR7611808009101234567890147","AZEAZEAZ","01123123","Pending"
"53","john2012007@gmail.com","John adamy","0426067808","Robot P450","Aerospa","","","","","https://www.summerbwt.fr/upload/op3/COSMY53.png","2024-04-22 13:03:38","Particulier","FR7630001007941234567890178","CDGVDRGE","0145254245542","Pending"
"61","john2012007@gmail.com","John adamy","0426067808","Robot P450","ATOLL","","","","","https://www.summerbwt.fr/upload/op3/game9.png","2024-04-22 15:02:26","Particulier","FR7630001007941234567890178","frthyjhy","1542526532653","Pending"
"69","john2012007@gmail.com","John adamy","0426067808","Robot P450","Art piscine","","","","","https://www.summerbwt.fr/upload/op3/eba2G2CQ7.png","2024-04-23 07:22:58","Particulier","FR7017569000507997341499Q67","HTFRBGHD","147852369852147963","Pending"
"70","marcbibi@signorel.com","Marc SIGNOREL","0612199001","Robot P450","My pool shop","","","","","https://www.summerbwt.fr/upload/op3/IMG_50251.jpg","2024-04-24 10:08:31","Particulier","FR7611315000011234567890138","azeazeaz","123","Pending"
"74","loyola.martinet@take-off.fr","Loyola Martinet","0744447168","Robot P450","Abyss piscine","","","","","https://www.summerbwt.fr/upload/op3/Redaction_Dévis3.PNG","2024-04-25 10:46:41","Particulier","FR7611315000011234567890138","CMCIFRPP","42873698","Pending"
"76","pgiboire@phare-west.fr","Pauline Giboire","0637666926","Robot P450","APF","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER7.pdf","2024-04-26 10:15:19","Particulier","FR1420041010050500013","PSSTFRPP","1234","Pending"
"87","marc0093093@signorel.com","Marc REZAEAZR","0192929292","Robot P450","Aqua and co","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER25.pdf","2024-04-29 16:21:16","Particulier","FR7630002032531234567890168","PLJHFDYB","09753","Pending"
"1","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 250","Abyss piscine","","","","","https://www.summerbwt.fr/upload/op3/car9.png","2024-04-16 12:41:31","Particulier","FR4112739000309297415884M66","KKLLTTSS","12345","Pending"
"2","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 250","Abyss piscine","","","","","https://www.summerbwt.fr/upload/op3/car11.png","2024-04-18 08:23:58","Particulier","FR4112739000309297415884M27","KKLLTTSS","123456","Pending"
"9","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 250","AQUA DREAM MONT-BLANC","","","","","https://www.summerbwt.fr/upload/op3/COSMY19.png","2024-04-19 12:00:10","Particulier","FR9730003000509936654519D33","KKLLSSYY","00112244556677","Pending"
"42","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 250","Aquitaine réseau","","","","","https://www.summerbwt.fr/upload/op3/COSMY39.png","2024-04-22 12:43:08","Particulier","FR7630001007941234567890178","KJHHHHHU","41542054254254","Pending"
"45","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 250","AQUASUD PROVENCE","","","","","https://www.summerbwt.fr/upload/op3/car19.png","2024-04-22 12:50:33","Particulier","FR4112739000309297415884M28","LJHYYHGY","12355884858525545","Pending"
"57","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 250","Aerospa","","","","","https://www.summerbwt.fr/upload/op3/game5.png","2024-04-22 13:14:09","Particulier","FR4112739000309297415884M28","NJGHYJYJ","0142014521547254","Pending"
"64","fenemp5@mailinator.com","fen emp","0261548963","Robot Cosmy 250","Aussonne piscine & spa","","","","","https://www.summerbwt.fr/upload/op3/COSMY73.png","2024-04-22 15:16:03","Particulier","FR1410096000504952571674Q52","FJDRBGRY","21354365424278578","Pending"
"65","foreachnext@mailinator.com","foreachnext foreachnext","0215458555","Robot Cosmy 250","ASPS - Aqua soft piscines & spa","","","","","https://www.summerbwt.fr/upload/op3/Robot-P4007.png","2024-04-22 15:21:47","Particulier","FR0730003000501214948442R35","CDFDRGFR","21543254325463535","Pending"
"72","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 250","APF","","","","","https://www.summerbwt.fr/upload/op3/Contrat-excellence1.pdf","2024-04-24 11:01:49","Particulier","FR7930003000708452676963C97","VGRYRUGR","7856524646546461","Pending"
"73","loyola.martinet@take-off.fr","Loyola Martinet","0744447168","Robot Cosmy 250","Aquanox","","","","","https://www.summerbwt.fr/upload/op3/Redaction_Dévis1.PNG","2024-04-24 12:30:28","Particulier","FR7611315000011234567890138","CMCIFRPP","1215251","Pending"
"78","pgiboire@phare-west.fr","Pauline Giboire","0637666926","Robot Cosmy 250","Aquabell`eau","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER11.pdf","2024-04-26 10:23:13","Particulier","FR1420041010050500013","PSSTFRPP","123456","Pending"
"93","manon.morfin@take-off.fr","Manon Morfin","0606060606","Robot Cosmy 250","ASPS - Aqua soft piscines & spa","","","","","https://www.summerbwt.fr/upload/op3/Redaction_Dévis7.PNG","2024-04-30 10:05:01","Particulier","FR7611315000011234567890138","CMCIFRPP","1215251","Pending"
"95","manon.morfin@take-off.fr","Manon Morfin","0606060606","Robot Cosmy 250","Aquitaine réseau","","","","","https://www.summerbwt.fr/upload/op3/Redaction_Dévis11.PNG","2024-04-30 10:06:01","Particulier","FR7611315000011234567890138","CMCIFRPP","42873698","Pending"
"15","test@signorel.com","test test marc","0612199001","Robot Cosmy 200","Blue way","","","","","https://www.summerbwt.fr/upload/op3/Froggies1.jpg","2024-04-19 15:16:00","Particulier","FR7610107001011234567890129","AZERERZR","123","Pending"
"81","pgiboire@phare-west.fr","Pauline Giboire","0637666926","Robot Cosmy 200","Abyss piscine","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER15.pdf","2024-04-26 10:49:55","Particulier","FR1420041010050500013M02606","PSSTFRPF","0987654","Pending"
"82","ebry@phare-west.fr","Elise Bry","0643347271","Robot Cosmy 200","Aquabelleau","","","","","https://www.summerbwt.fr/upload/op3/TEST1.pdf","2024-04-26 10:50:34","Particulier","FR7630001007941234567890185","SOGEFRPP","1234565","Pending"
"86","marc0093093@signorel.com","Marc REZAEAZR","0192929292","Robot Cosmy 200","aqua system","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER23.pdf","2024-04-29 15:52:21","Particulier","FR7611808009101234567890147","OUYSCHKP","987543","Pending"
"102","jmduffau@gmail.com","JEAN-MICHEL DUFFAU","0699384356","Robot Cosmy 200","Art piscine","","","","","https://www.summerbwt.fr/upload/op3/img20240512_113723901.pdf","2024-05-12 11:56:29","Particulier","FR7611206201117000730817560","AGRIFRP8","2208004844","Pending"
"41","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 150","Aquanox","","","","","https://www.summerbwt.fr/upload/op3/game3.png","2024-04-22 12:40:42","Particulier","FR7630001007941234567890178","kdfvdxxd","1235456785742478784","Pending"
"43","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 150","Aquamag","","","","","https://www.summerbwt.fr/upload/op3/COSMY41.png","2024-04-22 12:46:17","Particulier","FR7630001007941234567890178","bhnfbtbf","1651653168546598","Pending"
"125","manu_dmi@yahoo.fr","Manuella GUIRONNET","0618920282","Robot Cosmy 150","Aquanox","","","","","https://www.summerbwt.fr/upload/op3/FA00082061.pdf","2024-05-22 07:55:50","Particulier","FR7630004003710000681213558","BNPAFRPP","2304002295","Pending"
"132","nicoleau.jean-marie@hotmail.fr","Jean Marie NICOLEAU","0632272174","Robot Cosmy 150","P2RE","","","","","https://www.summerbwt.fr/upload/op3/facture_robot_piscine_bwt_150_mai_241.pdf","2024-05-27 19:46:34","Particulier","FR7630003037040005006479303","SOGEFRPP","2207007419","Pending"
"134","ev.humbertclaude@laposte.net","Evelyne HUMBERTCLAUDE","0561068127","Robot Cosmy 150","P2RE","","","","","https://www.summerbwt.fr/upload/op3/FA00043321.pdf","2024-05-29 14:04:35","Particulier","FR4320041010123555019S03312","PSSTFRPP","125505480","Pending"
"146","philippelaure@live.fr","philippe  rousset","0616048042","Robot Cosmy 150","CLEMENT PISCINE","","","","","https://www.summerbwt.fr/upload/op3/robot_piscine1.pdf","2024-06-02 15:51:01","Particulier","FR7614265006000498658206028","CEPAFRPP","2209002040","Pending"
"151","degrangeblandine4@gmail.com","Blandine Degrange ","0684833363","Robot Cosmy 150","Vert & bleu service","","","","","https://www.summerbwt.fr/upload/op3/20240606_0721391.jpg","2024-06-06 07:27:10","Particulier","FR7612135003000410693917603","CEPAFRPP","AQ21XXXXXBX","Pending"
"11","marcxyz@signorel.com","Marc SIGNOREL","0612199001","Robot Cosmy 100","APF","","","","","https://www.summerbwt.fr/upload/op3/marc_ID9.jpeg","2024-04-19 15:01:29","Particulier","FR7630056009271234567890182","AZEAZEAZ","123","Pending"
"21","marc22av@signorel.com","Marc SIGNOREL","0612199001","Robot Cosmy 100","RABUEL","","","","","https://www.summerbwt.fr/upload/op3/1024_Robots_Form_page3.jpg","2024-04-22 09:45:51","Particulier","FR7614410000011234567890163","AZEAZEZE","123123","Pending"
"22","pgiboire@phare-west.fr","Pauline Giboire","0637666926","Robot Cosmy 100","RITTAUD PIERRICK FLORENT","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER5.pdf","2024-04-22 09:52:01","Professional","FR1420041010050500013","PSSTFRPP","1234","Pending"
"54","john2012007@gmail.com","John adamy","0426067808","Robot Cosmy 100","Aerospa","","","","","https://www.summerbwt.fr/upload/op3/car23.png","2024-04-22 13:08:06","Particulier","FR7630001007941234567890178","RGTGTHYJ","41542054254254","Pending"
"91","jld24@signorel.com","jean-louis david","0612131415","Robot Cosmy 100","Aquamag","","","","","https://www.summerbwt.fr/upload/op3/sports_png__1140x400_q85_crop_replace_alpha-FFFFFF_subsampling-2_upscale1.jpg","2024-04-29 17:36:42","Particulier","FR7630001007941234567890185","AZEAZEER","002993889138999218481293","Pending"
